5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/02/2015 00:00	2.71	2.72	2.18	2.54	3	100
11/02/2015 00:05	2.98	3.01	2.11	2.7	3	100
11/02/2015 00:10	2.04	3.49	1.75	2.43	3	100
11/02/2015 00:15	1.58	2.64	1.73	1.98	3	100
11/02/2015 00:20	1.82	3.23	2.15	2.4	3	100
11/02/2015 00:25	2.01	2.98	1.89	2.29	3	100
11/02/2015 00:30	1.69	2.71	1.87	2.09	3	100
11/02/2015 00:35	1.1	1.63	1.32	1.35	3	100
11/02/2015 00:40	1.3	1.95	1	1.42	3	100
11/02/2015 00:45	1.5	2.27	1.74	1.84	3	100
11/02/2015 00:50	1.33	2.17	2.43	1.98	3	100
11/02/2015 00:55	1.33	2.26	1.45	1.68	3	100
11/02/2015 01:00	1.01	1.07	.62	.9	3	100
11/02/2015 01:05	1.38	2.34	1.47	1.73	3	100
11/02/2015 01:10	1.01	1.33	1.18	1.17	3	100
11/02/2015 01:15	1.03	1.93	1.39	1.45	3	100
11/02/2015 01:20	.51	1.41	1.22	1.05	3	100
11/02/2015 01:25	.71	1.03	2.13	1.29	3	100
11/02/2015 01:30	.91	1.5	1.52	1.31	3	100
11/02/2015 01:35	1.29	1.62	1.59	1.5	3	100
11/02/2015 01:40	.48	1.01	1.11	.87	3	100
11/02/2015 01:45	1.02	.84	.98	.95	3	100
11/02/2015 01:50	.57	1.19	.91	.89	3	100
11/02/2015 01:55	.48	.82	.87	.72	3	100
11/02/2015 02:00	.4	1.36	1.18	.98	3	100
11/02/2015 02:05	.39	.66	.92	.66	3	100
11/02/2015 02:10	.68	.87	1.52	1.02	3	100
11/02/2015 02:15	.33	1.22	1.39	.98	3	100
11/02/2015 02:20	.58	1.21	1.66	1.15	3	100
11/02/2015 02:25	.59	.88	.73	.73	3	100
11/02/2015 02:30	.59	.83	1.12	.85	3	100
11/02/2015 02:35	.87	1.2	1.76	1.28	3	100
11/02/2015 02:40	.31	1.34	2	1.22	3	100
11/02/2015 02:45	.38	1.19	.61	.73	3	100
11/02/2015 02:50	.51	1.01	.88	.8	3	100
11/02/2015 02:55	.35	1.3	1.57	1.07	3	100
11/02/2015 03:00	.67	.64	1.24	.85	3	100
11/02/2015 03:05	.53	1.06	.88	.82	3	100
11/02/2015 03:10	.3	.72	1.31	.78	3	100
11/02/2015 03:15	.73	1.03	.83	.86	3	100
11/02/2015 03:20	.48	1.48	2.22	1.39	3	100
11/02/2015 03:25	.42	1.26	1.57	1.08	3	100
11/02/2015 03:30	.97	.82	.69	.83	3	100
11/02/2015 03:35	.76	1.35	2.2	1.44	3	100
11/02/2015 03:40	.58	1.22	1.48	1.09	3	100
11/02/2015 03:45	.87	1.47	1.92	1.42	3	100
11/02/2015 03:50	.59	1.27	1.75	1.2	3	100
11/02/2015 03:55	.89	1.06	1.51	1.15	3	100
11/02/2015 04:00	.89	1.38	2.02	1.43	3	100
11/02/2015 04:05	.87	1.31	1.62	1.27	3	100
11/02/2015 04:10	1.14	2.09	1.75	1.66	3	100
11/02/2015 04:15	1.14	1.97	1.94	1.68	3	100
11/02/2015 04:20	1.49	2.3	2.14	1.98	3	100
11/02/2015 04:25	1.65	1.78	1.48	1.64	3	100
11/02/2015 04:30	1.92	2.46	3.04	2.47	3	100
11/02/2015 04:35	1.88	2.92	3.12	2.64	3	100
11/02/2015 04:40	1.76	2.78	2.52	2.35	3	100
11/02/2015 04:45	2.48	3.11	3.31	2.97	3	100
11/02/2015 04:50	3.03	3.13	2.44	2.87	3	100
11/02/2015 04:55	2.84	3.2	4.37	3.47	3	100
11/02/2015 05:00	3.23	3.58	3.92	3.58	3	100
11/02/2015 05:05	3.29	4.11	4.41	3.94	3	100
11/02/2015 05:10	3.86	4.2	4.24	4.1	3	100
11/02/2015 05:15	4.75	5.33	4.82	4.97	3	100
11/02/2015 05:20	5.2	6.45	5.17	5.61	3	100
11/02/2015 05:25	6.32	6.22	4.82	5.79	3	100
11/02/2015 05:30	6.82	6.77	5.71	6.43	3	100
11/02/2015 05:35	7.04	7.09	6.12	6.75	3	100
11/02/2015 05:40	8.79	7.38	6.32	7.5	3	100
11/02/2015 05:45	8.03	7.76	7.12	7.64	3	100
11/02/2015 05:50	9.41	8.23	6.69	8.11	3	100
11/02/2015 05:55	9.11	7.39	7.03	7.84	3	100
11/02/2015 06:00	12.08	10.2	7.9	10.06	3	100
11/02/2015 06:05	10.35	10.06	6.58	9	3	100
11/02/2015 06:10	12.52	11.1	7.8	10.47	3	100
11/02/2015 06:15	12.43	10.83	8.18	10.48	3	100
11/02/2015 06:20	12.8	11.72	10.33	11.62	3	100
11/02/2015 06:25	11.25	9.53	10.32	10.37	3	100
11/02/2015 06:30	12.1	10.74	8.68	10.51	3	100
11/02/2015 06:35	11.11	9.38	8.5	9.66	3	100
11/02/2015 06:40	10.55	10.4	9.78	10.24	3	100
11/02/2015 06:45	11.79	10.51	9.37	10.56	3	100
11/02/2015 06:50	11.32	11.02	9.43	10.59	3	100
11/02/2015 06:55	11.13	9.78	9.78	10.23	3	100
11/02/2015 07:00	10.32	9.03	8.19	9.18	3	100
11/02/2015 07:05	10.54	10.63	9.91	10.36	3	100
11/02/2015 07:10	10.62	11.29	9.8	10.57	3	100
11/02/2015 07:15	13.61	10.88	10.54	11.68	3	100
11/02/2015 07:20	13.1	12.31	12.64	12.68	3	100
11/02/2015 07:25	22.56	17.49	17.34	19.13	3	100
11/02/2015 07:30	13.7	11.79	10.6	12.03	3	100
11/02/2015 07:35	13.47	11.6	10.27	11.78	3	100
11/02/2015 07:40	13.2	12.5	10.37	12.02	3	100
11/02/2015 07:45	12.13	10.93	9.46	10.84	3	100
11/02/2015 07:50	11.58	12.11	10.53	11.41	3	100
11/02/2015 07:55	12.55	11.97	9.54	11.35	3	100
11/02/2015 08:00	10.56	9.49	8.73	9.59	3	100
11/02/2015 08:05	13.46	11.65	10.66	11.92	3	100
11/02/2015 08:10	12.49	11.36	10.39	11.41	3	100
11/02/2015 08:15	14.06	12.44	9.52	12.01	3	100
11/02/2015 08:20	11.88	11.35	10.4	11.21	3	100
11/02/2015 08:25	11.93	11.94	9.13	11	3	100
11/02/2015 08:30	12.32	12.65	10.76	11.91	3	100
11/02/2015 08:35	14.5	13.67	13.53	13.9	3	100
11/02/2015 08:40	13.89	13.14	12.93	13.32	3	100
11/02/2015 08:45	13.42	13.61	11.11	12.71	3	100
11/02/2015 08:50	14.82	13.51	12.51	13.61	3	100
11/02/2015 08:55	12.1	11.76	10.36	11.41	3	100
11/02/2015 09:00	10.57	9.56	9.11	9.75	3	100
11/02/2015 09:05	11.48	10.03	10.79	10.77	3	100
11/02/2015 09:10	10.46	9.77	7.88	9.37	3	100
11/02/2015 09:15	9.15	9.82	8.67	9.21	3	100
11/02/2015 09:20	10.79	10.21	9.9	10.3	3	100
11/02/2015 09:25	9.22	9.46	7.14	8.61	3	100
11/02/2015 09:30	12.51	11.16	10.8	11.49	3	100
11/02/2015 09:35	8.95	8.73	8.04	8.57	3	100
11/02/2015 09:40	9.56	9.61	7.89	9.02	3	100
11/02/2015 09:45	10.55	10.11	9.09	9.92	3	100
11/02/2015 09:50	9.75	9.21	9.02	9.33	3	100
11/02/2015 09:55	7.96	7.31	6.68	7.32	3	100
11/02/2015 10:00	11.2	11.05	10.21	10.82	3	100
11/02/2015 10:05	8.4	9.18	9.36	8.98	3	100
11/02/2015 10:10	10.05	9.63	9.54	9.74	3	100
11/02/2015 10:15	9	9.43	8.89	9.11	3	100
11/02/2015 10:20	9.88	9.32	7.69	8.96	3	100
11/02/2015 10:25	9.63	9.39	8.91	9.31	3	100
11/02/2015 10:30	9.14	9.22	9.08	9.15	3	100
11/02/2015 10:35	10.24	9.32	9.6	9.72	3	100
11/02/2015 10:40	8.18	7.39	8.3	7.96	3	100
11/02/2015 10:45	9.46	9.97	10.42	9.95	3	100
11/02/2015 10:50	9.97	10.08	8.52	9.52	3	100
11/02/2015 10:55	10.01	8.98	9.48	9.49	3	100
11/02/2015 11:00	9.25	8.6	7.14	8.33	3	100
11/02/2015 11:05	9.45	10.29	10.13	9.96	3	100
11/02/2015 11:10	11.12	10.12	10.23	10.49	3	100
11/02/2015 11:15	9.2	10.14	8.11	9.15	3	100
11/02/2015 11:20	10.85	11.22	9.45	10.51	3	100
11/02/2015 11:25	10.09	10.04	9.69	9.94	3	100
11/02/2015 11:30	9.72	9.49	8.26	9.16	3	100
11/02/2015 11:35	11.52	12.33	9.81	11.22	3	100
11/02/2015 11:40	10.67	10.11	9.22	10	3	100
11/02/2015 11:45	9.78	10.04	10.88	10.23	3	100
11/02/2015 11:50	11.41	11.44	9.44	10.76	3	100
11/02/2015 11:55	10.67	9.85	9.18	9.9	3	100
11/02/2015 12:00	10.29	11.21	10.37	10.62	3	100
11/02/2015 12:05	10.65	10.81	11.45	10.97	3	100
11/02/2015 12:10	10.4	11.11	10.36	10.62	3	100
11/02/2015 12:15	11.22	11	9.87	10.7	3	100
11/02/2015 12:20	11.72	10.99	10.67	11.13	3	100
11/02/2015 12:25	11.33	10.99	9.42	10.58	3	100
11/02/2015 12:30	11.42	10.08	10.4	10.63	3	100
11/02/2015 12:35	9.78	9	10.52	9.77	3	100
11/02/2015 12:40	11.28	10.14	8.93	10.12	3	100
11/02/2015 12:45	12	11.52	10.47	11.33	3	100
11/02/2015 12:50	9.73	10.37	9.9	10	3	100
11/02/2015 12:55	11.67	11.19	9.42	10.76	3	100
11/02/2015 13:00	10.91	10.94	10.97	10.94	3	100
11/02/2015 13:05	9.06	9.59	8.77	9.14	3	100
11/02/2015 13:10	8.06	8.66	9.49	8.74	3	100
11/02/2015 13:15	8.97	9.33	9.19	9.16	3	100
11/02/2015 13:20	10.41	11.04	10.42	10.62	3	100
11/02/2015 13:25	12.07	12.69	10.18	11.65	3	100
11/02/2015 13:30	10.25	9.57	10.36	10.06	3	100
11/02/2015 13:35	11.33	11.26	11.82	11.47	3	100
11/02/2015 13:40	11.61	11.25	11.75	11.54	3	100
11/02/2015 13:45	11.19	11.4	10.36	10.98	3	100
11/02/2015 13:50	12.87	12.8	12.79	12.82	3	100
11/02/2015 13:55	11.7	11.16	10.61	11.16	3	100
11/02/2015 14:00	12.09	11.6	10.8	11.5	3	100
11/02/2015 14:05	13.05	12.09	11.12	12.09	3	100
11/02/2015 14:10	12.26	12.58	10.76	11.87	3	100
11/02/2015 14:15	12.67	12.69	11.51	12.29	3	100
11/02/2015 14:20	12.39	12.45	12.06	12.3	3	100
11/02/2015 14:25	12.77	12.08	11.01	11.95	3	100
11/02/2015 14:30	10.11	9.81	10.52	10.15	3	100
11/02/2015 14:35	12.36	12.7	13.08	12.71	3	100
11/02/2015 14:40	13.11	14.64	13.77	13.84	3	100
11/02/2015 14:45	14.17	15.53	16.73	15.48	3	100
11/02/2015 14:50	16.13	17.59	16.47	16.73	3	100
11/02/2015 14:55	13.87	12.73	14.71	13.77	3	100
11/02/2015 15:00	12.78	11.91	12.57	12.42	3	100
11/02/2015 15:05	13.11	13.4	13.31	13.27	3	100
11/02/2015 15:10	13.22	12.93	13.02	13.06	3	100
11/02/2015 15:15	12.48	12.98	13.3	12.92	3	100
11/02/2015 15:20	12.41	13.95	13.46	13.27	3	100
11/02/2015 15:25	12.69	13.34	13.97	13.33	3	100
11/02/2015 15:30	19.58	22.67	20.63	20.96	3	100
11/02/2015 15:35	17.78	17.32	19.36	18.15	3	100
11/02/2015 15:40	14.9	15.18	16.13	15.4	3	100
11/02/2015 15:45	17.09	18.66	20.61	18.79	3	100
11/02/2015 15:50	19.84	19.98	21.82	20.55	3	100
11/02/2015 15:55	10.06	11.17	12.15	11.13	3	100
11/02/2015 16:00	11.11	11.78	11.5	11.46	3	100
11/02/2015 16:05	15.32	18.06	18.83	17.4	3	100
11/02/2015 16:10	11.76	12.06	13.33	12.38	3	100
11/02/2015 16:15	12.2	12.36	13.07	12.54	3	100
11/02/2015 16:20	11.24	12.21	12.27	11.91	3	100
11/02/2015 16:25	12.44	12.88	12.97	12.76	3	100
11/02/2015 16:30	15.93	17.6	18.18	17.24	3	100
11/02/2015 16:35	12.01	14.01	13.37	13.13	3	100
11/02/2015 16:40	11.98	13.47	14.49	13.31	3	100
11/02/2015 16:45	12.46	13.86	13.04	13.12	3	100
11/02/2015 16:50	11.67	12.02	12.4	12.03	3	100
11/02/2015 16:55	11.43	12.72	11.6	11.92	3	100
11/02/2015 17:00	11.08	12.65	13.38	12.37	3	100
11/02/2015 17:05	9.67	11.92	12.96	11.52	3	100
11/02/2015 17:10	12.1	13.86	14.29	13.42	3	100
11/02/2015 17:15	11.19	12.54	14.51	12.75	3	100
11/02/2015 17:20	17.15	20.85	21	19.67	3	100
11/02/2015 17:25	18.19	20.89	23.04	20.71	3	100
11/02/2015 17:30	16.21	18.97	18.63	17.94	3	100
11/02/2015 17:35	17.87	20.98	23.61	20.82	3	100
11/02/2015 17:40	22.38	21.16	27	23.51	3	100
11/02/2015 17:45	17.33	19.03	18.71	18.36	3	100
11/02/2015 17:50	20.41	23.3	26.22	23.31	3	100
11/02/2015 17:55	17.7	18.1	20.09	18.63	3	100
11/02/2015 18:00	16.69	18.79	22.7	19.39	3	100
11/02/2015 18:05	16.03	18.63	19.71	18.12	3	100
11/02/2015 18:10	18.75	19.72	21.64	20.04	3	100
11/02/2015 18:15	16.6	18.95	23.48	19.68	3	100
11/02/2015 18:20	20.67	23.6	25.74	23.34	3	100
11/02/2015 18:25	13.92	13.88	15.68	14.49	3	100
11/02/2015 18:30	14.14	12.99	14.09	13.74	3	100
11/02/2015 18:35	15.99	18.62	16.98	17.2	3	100
11/02/2015 18:40	16.12	17.07	17.38	16.86	3	100
11/02/2015 18:45	15.18	15.82	13.71	14.9	3	100
11/02/2015 18:50	15.33	16.08	15.88	15.76	3	100
11/02/2015 18:55	12.75	15.52	16.65	14.97	3	100
11/02/2015 19:00	11.91	12.72	12.95	12.53	3	100
11/02/2015 19:05	11.98	12.1	13.81	12.63	3	100
11/02/2015 19:10	12.09	12.78	10.94	11.94	3	100
11/02/2015 19:15	11.17	10.56	10.85	10.86	3	100
11/02/2015 19:20	10.31	8.43	10.67	9.8	3	100
11/02/2015 19:25	8.35	8.95	7.5	8.27	3	100
11/02/2015 19:30	9.09	10.01	8.81	9.3	3	100
11/02/2015 19:35	11.04	10.68	7.59	9.77	3	100
11/02/2015 19:40	7.98	7.48	7.77	7.74	3	100
11/02/2015 19:45	8.7	9.17	8.42	8.76	3	100
11/02/2015 19:50	11.3	12.66	9.77	11.24	3	100
11/02/2015 19:55	11.26	10.79	9.06	10.37	3	100
11/02/2015 20:00	9.1	9.73	8.11	8.98	3	100
11/02/2015 20:05	8.97	9.5	9	9.16	3	100
11/02/2015 20:10	8.93	9.14	7.67	8.58	3	100
11/02/2015 20:15	9.86	9.4	7.4	8.89	3	100
11/02/2015 20:20	8.83	9.15	8.21	8.73	3	100
11/02/2015 20:25	9.83	8.6	7.99	8.81	3	100
11/02/2015 20:30	8.41	7.48	6.57	7.49	3	100
11/02/2015 20:35	6.41	6.61	5.57	6.2	3	100
11/02/2015 20:40	5.87	6.39	4.99	5.75	3	100
11/02/2015 20:45	6.93	6.85	5.83	6.54	3	100
11/02/2015 20:50	5.53	6.37	4.71	5.54	3	100
11/02/2015 20:55	6.24	6.36	5.62	6.07	3	100
11/02/2015 21:00	6.08	6.58	5.37	6.01	3	100
11/02/2015 21:05	5.38	6.23	5.57	5.73	3	100
11/02/2015 21:10	6.59	6.94	6.37	6.63	3	100
11/02/2015 21:15	6.53	7.09	6.63	6.75	3	100
11/02/2015 21:20	6.39	6.07	5.51	5.99	3	100
11/02/2015 21:25	6.02	6.11	5.25	5.79	3	100
11/02/2015 21:30	5.28	5.59	5.28	5.38	3	100
11/02/2015 21:35	5.7	6.58	6.24	6.17	3	100
11/02/2015 21:40	5.7	6.7	4.77	5.72	3	100
11/02/2015 21:45	5.04	5.19	4.71	4.98	3	100
11/02/2015 21:50	5.54	5.96	4.62	5.37	3	100
11/02/2015 21:55	5.53	5.11	4.85	5.16	3	100
11/02/2015 22:00	5.38	5.54	3.49	4.8	3	100
11/02/2015 22:05	4.73	4.44	3.91	4.36	3	100
11/02/2015 22:10	4.62	5.53	4.11	4.75	3	100
11/02/2015 22:15	5.69	6.03	4.56	5.43	3	100
11/02/2015 22:20	5.11	5.52	4.62	5.08	3	100
11/02/2015 22:25	3.94	4.47	3.35	3.92	3	100
11/02/2015 22:30	4.69	5.15	4.07	4.64	3	100
11/02/2015 22:35	5.02	4.7	4.27	4.66	3	100
11/02/2015 22:40	5.16	5.28	3.67	4.7	3	100
11/02/2015 22:45	3.88	4.65	3.98	4.17	3	100
11/02/2015 22:50	3.73	3.63	3.47	3.61	3	100
11/02/2015 22:55	3.27	3.74	3.2	3.4	3	100
11/02/2015 23:00	3.68	4.09	3.6	3.79	3	100
11/02/2015 23:05	2.02	3.68	3.63	3.11	3	100
11/02/2015 23:10	3.53	4.22	3.27	3.67	3	100
11/02/2015 23:15	2.89	3.46	3.23	3.19	3	100
11/02/2015 23:20	1.96	2.96	2.72	2.55	3	100
11/02/2015 23:25	2.6	2.87	3.93	3.13	3	100
11/02/2015 23:30	2.05	2.58	2.95	2.53	3	100
11/02/2015 23:35	1.94	2.99	1.96	2.3	3	100
11/02/2015 23:40	2.63	3.08	3.33	3.01	3	100
11/02/2015 23:45	2.2	3	2.83	2.68	3	100
11/02/2015 23:50	1.48	2.56	1.8	1.95	3	100
11/02/2015 23:55	1.96	2.02	2.07	2.02	3	100
11/03/2015 00:00	2.18	1.96	2.51	2.22	3	100
11/03/2015 00:05	1.48	2.49	1.93	1.97	3	100
11/03/2015 00:10	1.9	2.74	2.36	2.33	3	100
11/03/2015 00:15	1.74	2.51	2.69	2.31	3	100
11/03/2015 00:20	1.39	2.18	2.18	1.92	3	100
11/03/2015 00:25	1.33	2.06	1.53	1.64	3	100
11/03/2015 00:30	1.55	1.98	1.56	1.7	3	100
11/03/2015 00:35	1.22	2.04	1.68	1.65	3	100
11/03/2015 00:40	1.5	2.34	2.61	2.15	3	100
11/03/2015 00:45	2.01	2.51	2.9	2.47	3	100
11/03/2015 00:50	1.01	1.41	1.5	1.31	3	100
11/03/2015 00:55	.77	1.92	1.49	1.39	3	100
11/03/2015 01:00	.75	1.86	2.06	1.56	3	100
11/03/2015 01:05	.55	1.41	1.9	1.29	3	100
11/03/2015 01:10	.57	1.16	1.53	1.09	3	100
11/03/2015 01:15	.39	1.09	2.21	1.23	3	100
11/03/2015 01:20	.81	1.41	1.74	1.32	3	100
11/03/2015 01:25	.5	.86	1.11	.82	3	100
11/03/2015 01:30	.61	1.56	1.49	1.22	3	100
11/03/2015 01:35	.6	1.49	1.61	1.23	3	100
11/03/2015 01:40	.55	.76	1.68	1	3	100
11/03/2015 01:45	.77	1.3	.95	1.01	3	100
11/03/2015 01:50	.61	1.55	1.09	1.08	3	100
11/03/2015 01:55	.72	1.23	2.01	1.32	3	100
11/03/2015 02:00	.42	.57	1.4	.8	3	100
11/03/2015 02:05	.37	.76	2.19	1.11	3	100
11/03/2015 02:10	.52	1.36	1.6	1.16	3	100
11/03/2015 02:15	.42	1.19	1.4	1	3	100
11/03/2015 02:20	.17	.79	.77	.58	3	100
11/03/2015 02:25	.62	.87	1.81	1.1	3	100
11/03/2015 02:30	.63	.81	1.61	1.02	3	100
11/03/2015 02:35	.37	.89	1.98	1.08	3	100
11/03/2015 02:40	.43	1.08	1.36	.96	3	100
11/03/2015 02:45	.61	1.18	1.98	1.26	3	100
11/03/2015 02:50	.24	.79	.92	.65	3	100
11/03/2015 02:55	.51	1.75	1.14	1.13	3	100
11/03/2015 03:00	.17	1.39	.73	.76	3	100
11/03/2015 03:05	.41	1.01	2.32	1.25	3	100
11/03/2015 03:10	.62	1.11	1.91	1.21	3	100
11/03/2015 03:15	.73	.98	1.04	.92	3	100
11/03/2015 03:20	.43	1.54	1.64	1.2	3	100
11/03/2015 03:25	.39	.89	2.41	1.23	3	100
11/03/2015 03:30	.38	1.58	1.74	1.23	3	100
11/03/2015 03:35	.56	.77	2.06	1.13	3	100
11/03/2015 03:40	.43	.91	1.33	.89	3	100
11/03/2015 03:45	.33	1.34	2.54	1.4	3	100
11/03/2015 03:50	.51	.97	2.4	1.29	3	100
11/03/2015 03:55	.39	.81	1.66	.95	3	100
11/03/2015 04:00	.6	1.29	2.42	1.44	3	100
11/03/2015 04:05	.51	1.53	1.84	1.29	3	100
11/03/2015 04:10	.8	1.41	1.96	1.39	3	100
11/03/2015 04:15	.29	1.73	2.11	1.38	3	100
11/03/2015 04:20	1.05	1.81	2.15	1.67	3	100
11/03/2015 04:25	1.55	2.18	2.36	2.03	3	100
11/03/2015 04:30	1.69	2.69	1.52	1.97	3	100
11/03/2015 04:35	1.56	2.7	2.32	2.19	3	100
11/03/2015 04:40	1.81	2.24	3.59	2.55	3	100
11/03/2015 04:45	2.18	2.52	2.98	2.56	3	100
11/03/2015 04:50	2.5	2.93	4.4	3.28	3	100
11/03/2015 04:55	2.04	3.53	3.35	2.97	3	100
11/03/2015 05:00	2.71	3.47	4.04	3.41	3	100
11/03/2015 05:05	3.5	4.11	4.66	4.09	3	100
11/03/2015 05:10	3.77	4.98	5.2	4.65	3	100
11/03/2015 05:15	5.16	5.05	3.72	4.64	3	100
11/03/2015 05:20	4.68	4.78	4.26	4.57	3	100
11/03/2015 05:25	4.91	5.27	5.85	5.34	3	100
11/03/2015 05:30	7.47	6.86	7.49	7.27	3	100
11/03/2015 05:35	7.54	6.78	6.71	7.01	3	100
11/03/2015 05:40	8.14	7.64	7.27	7.68	3	100
11/03/2015 05:45	8.19	7.58	6.01	7.26	3	100
11/03/2015 05:50	9.9	8.3	7	8.4	3	100
11/03/2015 05:55	10.22	7.73	9.52	9.16	3	100
11/03/2015 06:00	10.41	9.77	8.44	9.54	3	100
11/03/2015 06:05	12.23	10.04	8.58	10.28	3	100
11/03/2015 06:10	12.1	10.31	8.27	10.23	3	100
11/03/2015 06:15	11.82	11.02	8.91	10.58	3	100
11/03/2015 06:20	12.13	9.65	8.23	10	3	100
11/03/2015 06:25	11.27	9.42	8.53	9.74	3	100
11/03/2015 06:30	11.91	11.05	9.78	10.91	3	100
11/03/2015 06:35	11.38	9.81	8.82	10	3	100
11/03/2015 06:40	16.55	14.14	14.13	14.94	3	100
11/03/2015 06:45	12	10.71	9.28	10.66	3	100
11/03/2015 06:50	12.02	11.48	9.13	10.88	3	100
11/03/2015 06:55	9.9	10.83	8.31	9.68	3	100
11/03/2015 07:00	12.72	11.9	9.84	11.49	3	100
11/03/2015 07:05	11.2	9.01	9.77	9.99	3	100
11/03/2015 07:10	12.64	11.97	10.49	11.7	3	100
11/03/2015 07:15	13.44	12.78	10.82	12.35	3	100
11/03/2015 07:20	12.76	13.06	12.61	12.81	3	100
11/03/2015 07:25	13.65	13.16	9.95	12.25	3	100
11/03/2015 07:30	14.05	12.74	11.43	12.74	3	100
11/03/2015 07:35	13.74	12.24	10.72	12.23	3	100
11/03/2015 07:40	11.55	11.78	10.45	11.26	3	100
11/03/2015 07:45	13.51	12.07	10.95	12.18	3	100
11/03/2015 07:50	12.67	11.7	10.4	11.59	3	100
11/03/2015 07:55	11.77	10.61	9.74	10.71	3	100
11/03/2015 08:00	12.01	11.73	10.6	11.45	3	100
11/03/2015 08:05	13.02	11.75	10.89	11.89	3	100
11/03/2015 08:10	11.9	10.32	9.28	10.5	3	100
11/03/2015 08:15	11.42	10.99	10.44	10.95	3	100
11/03/2015 08:20	12.87	11.69	10.93	11.83	3	100
11/03/2015 08:25	12.13	12.07	9.82	11.34	3	100
11/03/2015 08:30	12.82	11.83	12.28	12.31	3	100
11/03/2015 08:35	12.43	11.83	11.02	11.76	3	100
11/03/2015 08:40	12.23	11.03	10.57	11.28	3	100
11/03/2015 08:45	11.22	10.59	10.64	10.82	3	100
11/03/2015 08:50	12.34	11.11	12.14	11.86	3	100
11/03/2015 08:55	10.88	10.43	9.8	10.37	3	100
11/03/2015 09:00	9.59	9.49	9.45	9.51	3	100
11/03/2015 09:05	12.21	11.55	11.41	11.72	3	100
11/03/2015 09:10	9.96	9.48	8.41	9.28	3	100
11/03/2015 09:15	9.96	9.96	9.74	9.89	3	100
11/03/2015 09:20	12.12	10.31	8.5	10.31	3	100
11/03/2015 09:25	9.15	9.82	9.32	9.43	3	100
11/03/2015 09:30	9.72	9.59	9.87	9.73	3	100
11/03/2015 09:35	9.49	9.59	8.67	9.25	3	100
11/03/2015 09:40	9.06	9.12	9.51	9.23	3	100
11/03/2015 09:45	8.77	7.8	7.23	7.93	3	100
11/03/2015 09:50	10.14	9.28	8.86	9.43	3	100
11/03/2015 09:55	9.07	8.81	8.47	8.78	3	100
11/03/2015 10:00	9.87	9.1	9.07	9.35	3	100
11/03/2015 10:05	10.47	9.3	9.77	9.85	3	100
11/03/2015 10:10	9.58	8.4	8.4	8.79	3	100
11/03/2015 10:15	8	7.03	8.3	7.78	3	100
11/03/2015 10:20	11.12	9.96	10.89	10.66	3	100
11/03/2015 10:25	10	10.91	10.13	10.35	3	100
11/03/2015 10:30	8.41	9.3	8.82	8.84	3	100
11/03/2015 10:35	11.38	10.33	11.89	11.2	3	100
11/03/2015 10:40	10.03	10.43	8.96	9.81	3	100
11/03/2015 10:45	10.7	10.42	9.28	10.13	3	100
11/03/2015 10:50	9.69	9.83	8.67	9.4	3	100
11/03/2015 10:55	10.24	8.93	10.19	9.79	3	100
11/03/2015 11:00	8.46	8.93	10.04	9.14	3	100
11/03/2015 11:05	8.55	8.97	9.29	8.94	3	100
11/03/2015 11:10	9.5	9.7	8.24	9.15	3	100
11/03/2015 11:15	9.98	10.94	10.56	10.49	3	100
11/03/2015 11:20	10.03	8.67	8.36	9.02	3	100
11/03/2015 11:25	9.41	10.1	9.7	9.74	3	100
11/03/2015 11:30	9.69	9.48	9.09	9.42	3	100
11/03/2015 11:35	9.27	8.86	11.08	9.74	3	100
11/03/2015 11:40	11.29	10.92	11.84	11.35	3	100
11/03/2015 11:45	11.31	10.55	9.5	10.45	3	100
11/03/2015 11:50	9.57	10.67	9.02	9.75	3	100
11/03/2015 11:55	9.53	10.95	9.74	10.07	3	100
11/03/2015 12:00	11.1	10.41	9.6	10.37	3	100
11/03/2015 12:05	9.5	10.32	10.64	10.15	3	100
11/03/2015 12:10	10.57	9.61	10.8	10.33	3	100
11/03/2015 12:15	12.75	10.74	11.62	11.7	3	100
11/03/2015 12:20	9.85	9.47	9.19	9.5	3	100
11/03/2015 12:25	6.05	6.35	7.21	6.54	3	100
11/03/2015 12:30	11.79	11.96	11.67	11.81	3	100
11/03/2015 12:35	12.18	12.07	11.72	11.99	3	100
11/03/2015 12:40	11.83	11.26	11.24	11.44	3	100
11/03/2015 12:45	10.83	10.88	10.26	10.66	3	100
11/03/2015 12:50	10.71	11.58	9.93	10.74	3	100
11/03/2015 12:55	10.17	11.18	10.52	10.62	3	100
11/03/2015 13:00	11.31	10.09	9.94	10.45	3	100
11/03/2015 13:05	7.78	8.89	8.78	8.48	3	100
11/03/2015 13:10	8.43	9.19	11.14	9.59	3	100
11/03/2015 13:15	12.5	11.13	11.33	11.65	3	100
11/03/2015 13:20	11.32	11.43	11.13	11.29	3	100
11/03/2015 13:25	12.09	11.23	9.85	11.06	3	100
11/03/2015 13:30	11.15	10.58	10.01	10.58	3	100
11/03/2015 13:35	11.86	11.23	10.98	11.36	3	100
11/03/2015 13:40	10.92	11.72	11.3	11.31	3	100
11/03/2015 13:45	11.52	11.03	9.99	10.85	3	100
11/03/2015 13:50	11.43	10.81	10.5	10.91	3	100
