5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/02/2015 00:00	43	42	31	116	3	100
11/02/2015 00:05	48	44	27	119	3	100
11/02/2015 00:10	33	54	24	111	3	100
11/02/2015 00:15	26	42	25	93	3	100
11/02/2015 00:20	29	48	24	101	3	100
11/02/2015 00:25	33	43	22	98	3	100
11/02/2015 00:30	28	43	28	99	3	100
11/02/2015 00:35	19	26	16	61	3	100
11/02/2015 00:40	21	31	13	65	3	100
11/02/2015 00:45	24	35	23	82	3	100
11/02/2015 00:50	22	34	20	76	3	100
11/02/2015 00:55	20	36	21	77	3	100
11/02/2015 01:00	17	17	9	43	3	100
11/02/2015 01:05	24	36	19	79	3	100
11/02/2015 01:10	16	21	14	51	3	100
11/02/2015 01:15	17	30	15	62	3	100
11/02/2015 01:20	8	22	14	44	3	100
11/02/2015 01:25	11	17	23	51	3	100
11/02/2015 01:30	15	23	17	55	3	100
11/02/2015 01:35	20	23	17	60	3	100
11/02/2015 01:40	8	16	11	35	3	100
11/02/2015 01:45	17	13	15	45	3	100
11/02/2015 01:50	9	18	9	36	3	100
11/02/2015 01:55	8	13	12	33	3	100
11/02/2015 02:00	7	21	13	41	3	100
11/02/2015 02:05	6	9	10	25	3	100
11/02/2015 02:10	11	14	14	39	3	100
11/02/2015 02:15	6	18	12	36	3	100
11/02/2015 02:20	9	18	15	42	3	100
11/02/2015 02:25	10	13	8	31	3	100
11/02/2015 02:30	10	13	10	33	3	100
11/02/2015 02:35	15	18	14	47	3	100
11/02/2015 02:40	5	21	16	42	3	100
11/02/2015 02:45	7	17	9	33	3	100
11/02/2015 02:50	9	15	10	34	3	100
11/02/2015 02:55	6	20	18	44	3	100
11/02/2015 03:00	11	10	8	29	3	100
11/02/2015 03:05	10	12	8	30	3	100
11/02/2015 03:10	5	11	13	29	3	100
11/02/2015 03:15	12	15	7	34	3	100
11/02/2015 03:20	8	22	15	45	3	100
11/02/2015 03:25	7	19	16	42	3	100
11/02/2015 03:30	15	13	11	39	3	100
11/02/2015 03:35	12	21	14	47	3	100
11/02/2015 03:40	9	20	19	48	3	100
11/02/2015 03:45	14	19	17	50	3	100
11/02/2015 03:50	9	20	19	48	3	100
11/02/2015 03:55	15	16	19	50	3	100
11/02/2015 04:00	15	22	21	58	3	100
11/02/2015 04:05	14	21	15	50	3	100
11/02/2015 04:10	19	32	13	64	3	100
11/02/2015 04:15	19	29	20	68	3	100
11/02/2015 04:20	24	36	23	83	3	100
11/02/2015 04:25	27	29	18	74	3	100
11/02/2015 04:30	33	39	33	105	3	100
11/02/2015 04:35	32	45	35	112	3	100
11/02/2015 04:40	30	44	30	104	3	100
11/02/2015 04:45	42	49	36	127	3	100
11/02/2015 04:50	49	49	37	135	3	100
11/02/2015 04:55	47	51	34	132	3	100
11/02/2015 05:00	54	53	34	141	3	100
11/02/2015 05:05	54	59	45	158	3	100
11/02/2015 05:10	64	65	45	174	3	100
11/02/2015 05:15	79	81	50	210	3	100
11/02/2015 05:20	83	98	56	237	3	100
11/02/2015 05:25	103	94	59	256	3	100
11/02/2015 05:30	110	106	69	285	3	100
11/02/2015 05:35	116	109	66	291	3	100
11/02/2015 05:40	144	111	77	332	3	100
11/02/2015 05:45	128	117	75	320	3	100
11/02/2015 05:50	148	122	77	347	3	100
11/02/2015 05:55	149	112	81	342	3	100
11/02/2015 06:00	190	153	92	435	3	100
11/02/2015 06:05	166	154	79	399	3	100
11/02/2015 06:10	197	164	80	441	3	100
11/02/2015 06:15	194	158	98	450	3	100
11/02/2015 06:20	195	171	113	479	3	100
11/02/2015 06:25	181	147	104	432	3	100
11/02/2015 06:30	192	159	99	450	3	100
11/02/2015 06:35	178	141	104	423	3	100
11/02/2015 06:40	167	160	124	451	3	100
11/02/2015 06:45	178	148	107	433	3	100
11/02/2015 06:50	179	161	111	451	3	100
11/02/2015 06:55	178	144	119	441	3	100
11/02/2015 07:00	166	142	100	408	3	100
11/02/2015 07:05	168	158	117	443	3	100
11/02/2015 07:10	168	168	118	454	3	100
11/02/2015 07:15	214	160	137	511	3	100
11/02/2015 07:20	202	174	131	507	3	100
11/02/2015 07:25	178	167	148	493	3	100
11/02/2015 07:30	201	161	132	494	3	100
11/02/2015 07:35	206	163	124	493	3	100
11/02/2015 07:40	201	183	128	512	3	100
11/02/2015 07:45	191	165	122	478	3	100
11/02/2015 07:50	178	175	128	481	3	100
11/02/2015 07:55	192	176	124	492	3	100
11/02/2015 08:00	169	140	106	415	3	100
11/02/2015 08:05	204	166	118	488	3	100
11/02/2015 08:10	188	159	115	462	3	100
11/02/2015 08:15	198	164	105	467	3	100
11/02/2015 08:20	174	151	125	450	3	100
11/02/2015 08:25	170	159	101	430	3	100
11/02/2015 08:30	172	166	116	454	3	100
11/02/2015 08:35	194	165	141	500	3	100
11/02/2015 08:40	185	170	123	478	3	100
11/02/2015 08:45	172	169	117	458	3	100
11/02/2015 08:50	198	164	122	484	3	100
11/02/2015 08:55	183	162	119	464	3	100
11/02/2015 09:00	160	137	113	410	3	100
11/02/2015 09:05	180	143	118	441	3	100
11/02/2015 09:10	169	145	89	403	3	100
11/02/2015 09:15	144	141	93	378	3	100
11/02/2015 09:20	165	142	110	417	3	100
11/02/2015 09:25	146	140	89	375	3	100
11/02/2015 09:30	196	159	107	462	3	100
11/02/2015 09:35	146	131	103	380	3	100
11/02/2015 09:40	153	135	94	382	3	100
11/02/2015 09:45	166	150	100	416	3	100
11/02/2015 09:50	152	132	93	377	3	100
11/02/2015 09:55	125	110	73	308	3	100
11/02/2015 10:00	174	166	108	448	3	100
11/02/2015 10:05	135	134	100	369	3	100
11/02/2015 10:10	154	138	101	393	3	100
11/02/2015 10:15	137	138	94	369	3	100
11/02/2015 10:20	153	131	89	373	3	100
11/02/2015 10:25	151	136	100	387	3	100
11/02/2015 10:30	144	138	98	380	3	100
11/02/2015 10:35	161	134	103	398	3	100
11/02/2015 10:40	126	111	90	327	3	100
11/02/2015 10:45	146	140	108	394	3	100
11/02/2015 10:50	157	145	92	394	3	100
11/02/2015 10:55	158	127	93	378	3	100
11/02/2015 11:00	146	127	91	364	3	100
11/02/2015 11:05	144	149	100	393	3	100
11/02/2015 11:10	172	142	100	414	3	100
11/02/2015 11:15	140	147	87	374	3	100
11/02/2015 11:20	167	159	106	432	3	100
11/02/2015 11:25	156	145	97	398	3	100
11/02/2015 11:30	151	138	101	390	3	100
11/02/2015 11:35	173	168	104	445	3	100
11/02/2015 11:40	165	151	103	419	3	100
11/02/2015 11:45	154	145	108	407	3	100
11/02/2015 11:50	178	160	101	439	3	100
11/02/2015 11:55	161	143	91	395	3	100
11/02/2015 12:00	157	160	108	425	3	100
11/02/2015 12:05	167	157	116	440	3	100
11/02/2015 12:10	155	155	104	414	3	100
11/02/2015 12:15	176	157	106	439	3	100
11/02/2015 12:20	180	161	114	455	3	100
11/02/2015 12:25	174	162	97	433	3	100
11/02/2015 12:30	174	146	106	426	3	100
11/02/2015 12:35	154	137	112	403	3	100
11/02/2015 12:40	172	145	94	411	3	100
11/02/2015 12:45	178	160	113	451	3	100
11/02/2015 12:50	153	150	110	413	3	100
11/02/2015 12:55	175	161	110	446	3	100
11/02/2015 13:00	168	161	109	438	3	100
11/02/2015 13:05	142	141	100	383	3	100
11/02/2015 13:10	129	130	106	365	3	100
11/02/2015 13:15	140	133	106	379	3	100
11/02/2015 13:20	162	160	123	445	3	100
11/02/2015 13:25	181	176	111	468	3	100
11/02/2015 13:30	159	139	107	405	3	100
11/02/2015 13:35	170	160	128	458	3	100
11/02/2015 13:40	175	158	126	459	3	100
11/02/2015 13:45	169	162	121	452	3	100
11/02/2015 13:50	188	181	136	505	3	100
11/02/2015 13:55	176	159	114	449	3	100
11/02/2015 14:00	183	162	118	463	3	100
11/02/2015 14:05	193	167	130	490	3	100
11/02/2015 14:10	178	178	129	485	3	100
11/02/2015 14:15	188	176	132	496	3	100
11/02/2015 14:20	182	175	139	496	3	100
11/02/2015 14:25	191	168	136	495	3	100
11/02/2015 14:30	146	140	116	402	3	100
11/02/2015 14:35	180	174	158	512	3	100
11/02/2015 14:40	189	193	159	541	3	100
11/02/2015 14:45	172	173	157	502	3	100
11/02/2015 14:50	177	181	151	509	3	100
11/02/2015 14:55	192	172	163	527	3	100
11/02/2015 15:00	181	162	141	484	3	100
11/02/2015 15:05	184	182	156	522	3	100
11/02/2015 15:10	187	172	156	515	3	100
11/02/2015 15:15	179	173	142	494	3	100
11/02/2015 15:20	175	189	155	519	3	100
11/02/2015 15:25	173	165	160	498	3	100
11/02/2015 15:30	162	162	133	457	3	100
11/02/2015 15:35	165	153	144	462	3	100
11/02/2015 15:40	183	179	156	518	3	100
11/02/2015 15:45	180	176	164	520	3	100
11/02/2015 15:50	165	152	143	460	3	100
11/02/2015 15:55	129	130	117	376	3	100
11/02/2015 16:00	148	143	123	414	3	100
11/02/2015 16:05	174	173	142	489	3	100
11/02/2015 16:10	162	161	153	476	3	100
11/02/2015 16:15	171	164	153	488	3	100
11/02/2015 16:20	162	167	143	472	3	100
11/02/2015 16:25	166	163	148	477	3	100
11/02/2015 16:30	173	174	151	498	3	100
11/02/2015 16:35	168	182	149	499	3	100
11/02/2015 16:40	167	167	159	493	3	100
11/02/2015 16:45	175	174	144	493	3	100
11/02/2015 16:50	164	159	148	471	3	100
11/02/2015 16:55	159	166	140	465	3	100
11/02/2015 17:00	152	160	146	458	3	100
11/02/2015 17:05	130	153	139	422	3	100
11/02/2015 17:10	151	155	145	451	3	100
11/02/2015 17:15	143	150	144	437	3	100
11/02/2015 17:20	152	150	146	448	3	100
11/02/2015 17:25	159	150	136	445	3	100
11/02/2015 17:30	158	163	136	457	3	100
11/02/2015 17:35	162	158	143	463	3	100
11/02/2015 17:40	148	137	127	412	3	100
11/02/2015 17:45	165	157	143	465	3	100
11/02/2015 17:50	157	144	135	436	3	100
11/02/2015 17:55	162	143	143	448	3	100
11/02/2015 18:00	168	155	150	473	3	100
11/02/2015 18:05	151	149	144	444	3	100
11/02/2015 18:10	167	151	144	462	3	100
11/02/2015 18:15	153	135	127	415	3	100
11/02/2015 18:20	152	145	138	435	3	100
11/02/2015 18:25	162	147	149	458	3	100
11/02/2015 18:30	169	146	135	450	3	100
11/02/2015 18:35	176	174	150	500	3	100
11/02/2015 18:40	164	151	153	468	3	100
11/02/2015 18:45	177	159	148	484	3	100
11/02/2015 18:50	175	170	147	492	3	100
11/02/2015 18:55	148	154	148	450	3	100
11/02/2015 19:00	163	163	145	471	3	100
11/02/2015 19:05	171	164	152	487	3	100
11/02/2015 19:10	165	167	127	459	3	100
11/02/2015 19:15	165	145	138	448	3	100
11/02/2015 19:20	153	120	128	401	3	100
11/02/2015 19:25	127	127	93	347	3	100
11/02/2015 19:30	132	139	104	375	3	100
11/02/2015 19:35	140	133	93	366	3	100
11/02/2015 19:40	113	100	86	299	3	100
11/02/2015 19:45	119	118	99	336	3	100
11/02/2015 19:50	149	154	111	414	3	100
11/02/2015 19:55	164	152	111	427	3	100
11/02/2015 20:00	137	138	106	381	3	100
11/02/2015 20:05	135	139	113	387	3	100
11/02/2015 20:10	132	126	96	354	3	100
11/02/2015 20:15	150	132	100	382	3	100
11/02/2015 20:20	134	126	96	356	3	100
11/02/2015 20:25	149	123	104	376	3	100
11/02/2015 20:30	132	110	88	330	3	100
11/02/2015 20:35	101	101	70	272	3	100
11/02/2015 20:40	93	98	67	258	3	100
11/02/2015 20:45	112	102	74	288	3	100
11/02/2015 20:50	88	95	64	247	3	100
11/02/2015 20:55	99	95	81	275	3	100
11/02/2015 21:00	97	101	61	259	3	100
11/02/2015 21:05	86	92	65	243	3	100
11/02/2015 21:10	104	103	79	286	3	100
11/02/2015 21:15	102	104	76	282	3	100
11/02/2015 21:20	103	90	75	268	3	100
11/02/2015 21:25	96	92	69	257	3	100
11/02/2015 21:30	83	81	71	235	3	100
11/02/2015 21:35	89	99	61	249	3	100
11/02/2015 21:40	88	97	61	246	3	100
11/02/2015 21:45	80	80	62	222	3	100
11/02/2015 21:50	89	90	63	242	3	100
11/02/2015 21:55	90	80	68	238	3	100
11/02/2015 22:00	87	82	50	219	3	100
11/02/2015 22:05	76	68	50	194	3	100
11/02/2015 22:10	72	84	59	215	3	100
11/02/2015 22:15	89	89	59	237	3	100
11/02/2015 22:20	82	81	66	229	3	100
11/02/2015 22:25	63	69	42	174	3	100
11/02/2015 22:30	73	77	51	201	3	100
11/02/2015 22:35	80	72	51	203	3	100
11/02/2015 22:40	81	81	46	208	3	100
11/02/2015 22:45	64	70	52	186	3	100
11/02/2015 22:50	60	57	48	165	3	100
11/02/2015 22:55	52	55	40	147	3	100
11/02/2015 23:00	60	63	37	160	3	100
11/02/2015 23:05	34	57	43	134	3	100
11/02/2015 23:10	56	64	46	166	3	100
11/02/2015 23:15	45	53	38	136	3	100
11/02/2015 23:20	33	47	32	112	3	100
11/02/2015 23:25	44	45	39	128	3	100
11/02/2015 23:30	32	42	40	114	3	100
11/02/2015 23:35	31	47	29	107	3	100
11/02/2015 23:40	43	48	39	130	3	100
11/02/2015 23:45	37	47	35	119	3	100
11/02/2015 23:50	25	39	25	89	3	100
11/02/2015 23:55	32	33	22	87	3	100
11/03/2015 00:00	36	31	33	100	3	100
11/03/2015 00:05	24	39	24	87	3	100
11/03/2015 00:10	32	44	36	112	3	100
11/03/2015 00:15	29	36	29	94	3	100
11/03/2015 00:20	22	34	28	84	3	100
11/03/2015 00:25	21	30	19	70	3	100
11/03/2015 00:30	25	31	15	71	3	100
11/03/2015 00:35	19	31	23	73	3	100
11/03/2015 00:40	24	37	23	84	3	100
11/03/2015 00:45	32	39	25	96	3	100
11/03/2015 00:50	17	19	15	51	3	100
11/03/2015 00:55	13	28	15	56	3	100
11/03/2015 01:00	12	29	22	63	3	100
11/03/2015 01:05	9	21	22	52	3	100
11/03/2015 01:10	10	18	13	41	3	100
11/03/2015 01:15	7	17	21	45	3	100
11/03/2015 01:20	13	20	13	46	3	100
11/03/2015 01:25	8	13	12	33	3	100
11/03/2015 01:30	10	24	13	47	3	100
11/03/2015 01:35	10	23	15	48	3	100
11/03/2015 01:40	9	12	17	38	3	100
11/03/2015 01:45	13	16	12	41	3	100
11/03/2015 01:50	10	22	10	42	3	100
11/03/2015 01:55	12	19	15	46	3	100
11/03/2015 02:00	7	9	14	30	3	100
11/03/2015 02:05	6	11	17	34	3	100
11/03/2015 02:10	8	21	16	45	3	100
11/03/2015 02:15	7	17	17	41	3	100
11/03/2015 02:20	3	12	12	27	3	100
11/03/2015 02:25	9	13	15	37	3	100
11/03/2015 02:30	10	12	13	35	3	100
11/03/2015 02:35	6	13	17	36	3	100
11/03/2015 02:40	7	17	17	41	3	100
11/03/2015 02:45	10	17	18	45	3	100
11/03/2015 02:50	4	12	13	29	3	100
11/03/2015 02:55	9	23	11	43	3	100
11/03/2015 03:00	3	19	11	33	3	100
11/03/2015 03:05	7	15	22	44	3	100
11/03/2015 03:10	10	18	12	40	3	100
11/03/2015 03:15	13	15	14	42	3	100
11/03/2015 03:20	7	19	17	43	3	100
11/03/2015 03:25	7	14	17	38	3	100
11/03/2015 03:30	6	21	14	41	3	100
11/03/2015 03:35	9	12	21	42	3	100
11/03/2015 03:40	7	14	14	35	3	100
11/03/2015 03:45	6	17	18	41	3	100
11/03/2015 03:50	8	15	21	44	3	100
11/03/2015 03:55	7	12	13	32	3	100
11/03/2015 04:00	10	19	21	50	3	100
11/03/2015 04:05	9	22	20	51	3	100
11/03/2015 04:10	13	22	14	49	3	100
11/03/2015 04:15	5	27	22	54	3	100
11/03/2015 04:20	17	28	21	66	3	100
11/03/2015 04:25	25	32	22	79	3	100
11/03/2015 04:30	28	36	15	79	3	100
11/03/2015 04:35	26	37	21	84	3	100
11/03/2015 04:40	32	31	39	102	3	100
11/03/2015 04:45	36	37	30	103	3	100
11/03/2015 04:50	41	45	36	122	3	100
11/03/2015 04:55	33	50	29	112	3	100
11/03/2015 05:00	44	53	35	132	3	100
11/03/2015 05:05	57	62	46	165	3	100
11/03/2015 05:10	61	75	57	193	3	100
11/03/2015 05:15	84	77	45	206	3	100
11/03/2015 05:20	75	69	40	184	3	100
11/03/2015 05:25	79	81	54	214	3	100
11/03/2015 05:30	121	103	73	297	3	100
11/03/2015 05:35	121	106	62	289	3	100
11/03/2015 05:40	130	115	67	312	3	100
11/03/2015 05:45	134	114	67	315	3	100
11/03/2015 05:50	161	126	83	370	3	100
11/03/2015 05:55	163	116	80	359	3	100
11/03/2015 06:00	167	142	80	389	3	100
11/03/2015 06:05	192	142	93	427	3	100
11/03/2015 06:10	192	155	91	438	3	100
11/03/2015 06:15	188	167	88	443	3	100
11/03/2015 06:20	196	144	88	428	3	100
11/03/2015 06:25	182	140	91	413	3	100
11/03/2015 06:30	183	158	114	455	3	100
11/03/2015 06:35	178	148	102	428	3	100
11/03/2015 06:40	199	165	122	486	3	100
11/03/2015 06:45	171	150	109	430	3	100
11/03/2015 06:50	188	170	118	476	3	100
11/03/2015 06:55	158	160	98	416	3	100
11/03/2015 07:00	200	169	104	473	3	100
11/03/2015 07:05	179	136	118	433	3	100
11/03/2015 07:10	194	171	126	491	3	100
11/03/2015 07:15	204	185	131	520	3	100
11/03/2015 07:20	190	178	146	514	3	100
11/03/2015 07:25	204	184	117	505	3	100
11/03/2015 07:30	208	181	134	523	3	100
11/03/2015 07:35	205	176	132	513	3	100
11/03/2015 07:40	175	167	121	463	3	100
11/03/2015 07:45	200	169	132	501	3	100
11/03/2015 07:50	194	169	121	484	3	100
11/03/2015 07:55	182	149	116	447	3	100
11/03/2015 08:00	185	172	120	477	3	100
11/03/2015 08:05	197	164	129	490	3	100
11/03/2015 08:10	187	153	121	461	3	100
11/03/2015 08:15	179	162	122	463	3	100
11/03/2015 08:20	198	167	124	489	3	100
11/03/2015 08:25	183	178	122	483	3	100
11/03/2015 08:30	193	168	126	487	3	100
11/03/2015 08:35	190	167	121	478	3	100
11/03/2015 08:40	190	164	121	475	3	100
11/03/2015 08:45	172	147	109	428	3	100
11/03/2015 08:50	191	164	122	477	3	100
11/03/2015 08:55	167	154	108	429	3	100
11/03/2015 09:00	149	141	103	393	3	100
11/03/2015 09:05	187	167	119	473	3	100
11/03/2015 09:10	159	142	95	396	3	100
11/03/2015 09:15	159	144	114	417	3	100
11/03/2015 09:20	189	149	95	433	3	100
11/03/2015 09:25	146	145	107	398	3	100
11/03/2015 09:30	147	140	103	390	3	100
11/03/2015 09:35	149	139	91	379	3	100
11/03/2015 09:40	143	132	98	373	3	100
11/03/2015 09:45	137	114	92	343	3	100
11/03/2015 09:50	161	135	88	384	3	100
11/03/2015 09:55	144	127	93	364	3	100
11/03/2015 10:00	148	129	96	373	3	100
11/03/2015 10:05	164	136	107	407	3	100
11/03/2015 10:10	152	124	88	364	3	100
11/03/2015 10:15	128	103	93	324	3	100
11/03/2015 10:20	168	142	118	428	3	100
11/03/2015 10:25	155	150	102	407	3	100
11/03/2015 10:30	133	143	98	374	3	100
11/03/2015 10:35	173	142	112	427	3	100
11/03/2015 10:40	154	145	102	401	3	100
11/03/2015 10:45	165	145	97	407	3	100
11/03/2015 10:50	153	138	91	382	3	100
11/03/2015 10:55	159	129	109	397	3	100
11/03/2015 11:00	134	127	92	353	3	100
11/03/2015 11:05	134	129	100	363	3	100
11/03/2015 11:10	147	138	91	376	3	100
11/03/2015 11:15	153	155	109	417	3	100
11/03/2015 11:20	156	124	100	380	3	100
11/03/2015 11:25	142	147	113	402	3	100
11/03/2015 11:30	149	136	96	381	3	100
11/03/2015 11:35	147	131	119	397	3	100
11/03/2015 11:40	169	152	118	439	3	100
11/03/2015 11:45	177	153	112	442	3	100
11/03/2015 11:50	152	156	96	404	3	100
11/03/2015 11:55	146	158	111	415	3	100
11/03/2015 12:00	166	145	99	410	3	100
11/03/2015 12:05	149	144	102	395	3	100
11/03/2015 12:10	160	132	100	392	3	100
11/03/2015 12:15	194	153	124	471	3	100
11/03/2015 12:20	152	136	100	388	3	100
11/03/2015 12:25	95	95	79	269	3	100
11/03/2015 12:30	175	162	125	462	3	100
11/03/2015 12:35	180	164	119	463	3	100
11/03/2015 12:40	180	159	124	463	3	100
11/03/2015 12:45	165	156	113	434	3	100
11/03/2015 12:50	162	159	100	421	3	100
11/03/2015 12:55	155	158	106	419	3	100
11/03/2015 13:00	173	141	101	415	3	100
11/03/2015 13:05	120	120	110	350	3	100
11/03/2015 13:10	129	130	103	362	3	100
11/03/2015 13:15	187	154	117	458	3	100
11/03/2015 13:20	170	157	114	441	3	100
11/03/2015 13:25	177	158	113	448	3	100
11/03/2015 13:30	171	149	112	432	3	100
11/03/2015 13:35	174	155	123	452	3	100
11/03/2015 13:40	169	164	125	458	3	100
11/03/2015 13:45	179	164	124	467	3	100
11/03/2015 13:50	172	152	112	436	3	100
11/03/2015 13:55	173	165	121	459	3	100
11/03/2015 14:00	201	163	131	495	3	100
11/03/2015 14:05	181	165	126	472	3	100
11/03/2015 14:10	187	176	129	492	3	100
11/03/2015 14:15	169	173	133	475	3	100
11/03/2015 14:20	170	162	119	451	3	100
11/03/2015 14:25	191	180	153	524	3	100
11/03/2015 14:30	173	161	127	461	3	100
11/03/2015 14:35	187	176	149	512	3	100
11/03/2015 14:40	167	170	160	497	3	100
11/03/2015 14:45	160	151	146	457	3	100
11/03/2015 14:50	171	159	152	482	3	100
11/03/2015 14:55	166	163	137	466	3	100
11/03/2015 15:00	172	162	153	487	3	100
11/03/2015 15:05	170	177	157	504	3	100
11/03/2015 15:10	172	178	155	505	3	100
11/03/2015 15:15	163	151	141	455	3	100
11/03/2015 15:20	164	171	145	480	3	100
11/03/2015 15:25	169	159	152	480	3	100
11/03/2015 15:30	172	165	152	489	3	100
11/03/2015 15:35	152	160	143	455	3	100
11/03/2015 15:40	151	166	143	460	3	100
11/03/2015 15:45	165	163	149	477	3	100
11/03/2015 15:50	157	160	155	472	3	100
11/03/2015 15:55	146	143	130	419	3	100
11/03/2015 16:00	157	145	148	450	3	100
11/03/2015 16:05	160	161	161	482	3	100
11/03/2015 16:10	166	159	142	467	3	100
11/03/2015 16:15	171	167	148	486	3	100
11/03/2015 16:20	146	132	140	418	3	100
11/03/2015 16:25	171	165	146	482	3	100
11/03/2015 16:30	145	141	135	421	3	100
11/03/2015 16:35	163	164	158	485	3	100
11/03/2015 16:40	163	174	154	491	3	100
11/03/2015 16:45	164	160	143	467	3	100
11/03/2015 16:50	158	146	139	443	3	100
11/03/2015 16:55	148	142	139	429	3	100
11/03/2015 17:00	159	146	148	453	3	100
11/03/2015 17:05	148	137	129	414	3	100
11/03/2015 17:10	156	154	130	440	3	100
11/03/2015 17:15	156	150	137	443	3	100
11/03/2015 17:20	145	133	125	403	3	100
11/03/2015 17:25	144	147	155	446	3	100
11/03/2015 17:30	133	128	106	367	3	100
11/03/2015 17:35	143	143	126	412	3	100
11/03/2015 17:40	147	143	141	431	3	100
11/03/2015 17:45	155	152	145	452	3	100
11/03/2015 17:50	155	153	136	444	3	100
11/03/2015 17:55	133	134	125	392	3	100
11/03/2015 18:00	152	148	142	442	3	100
11/03/2015 18:05	164	147	148	459	3	100
11/03/2015 18:10	152	142	138	432	3	100
11/03/2015 18:15	160	159	142	461	3	100
11/03/2015 18:20	169	152	140	461	3	100
11/03/2015 18:25	151	143	127	421	3	100
11/03/2015 18:30	163	153	139	455	3	100
11/03/2015 18:35	157	139	145	441	3	100
11/03/2015 18:40	156	159	130	445	3	100
11/03/2015 18:45	159	158	144	461	3	100
11/03/2015 18:50	161	155	135	451	3	100
11/03/2015 18:55	148	143	133	424	3	100
11/03/2015 19:00	151	148	136	435	3	100
11/03/2015 19:05	159	151	140	450	3	100
11/03/2015 19:10	148	158	139	445	3	100
11/03/2015 19:15	160	144	149	453	3	100
11/03/2015 19:20	139	139	128	406	3	100
11/03/2015 19:25	157	165	154	476	3	100
11/03/2015 19:30	170	171	155	496	3	100
11/03/2015 19:35	161	160	138	459	3	100
11/03/2015 19:40	160	171	149	480	3	100
11/03/2015 19:45	168	159	150	477	3	100
11/03/2015 19:50	164	153	136	453	3	100
11/03/2015 19:55	165	154	139	458	3	100
11/03/2015 20:00	160	142	115	417	3	100
11/03/2015 20:05	142	138	104	384	3	100
11/03/2015 20:10	160	140	91	391	3	100
11/03/2015 20:15	150	152	110	412	3	100
11/03/2015 20:20	142	135	93	370	3	100
11/03/2015 20:25	143	132	101	376	3	100
11/03/2015 20:30	135	127	86	348	3	100
11/03/2015 20:35	129	111	78	318	3	100
11/03/2015 20:40	106	108	94	308	3	100
11/03/2015 20:45	109	116	74	299	3	100
11/03/2015 20:50	129	119	107	355	3	100
11/03/2015 20:55	111	126	80	317	3	100
11/03/2015 21:00	118	107	73	298	3	100
11/03/2015 21:05	113	101	78	292	3	100
11/03/2015 21:10	113	102	75	290	3	100
11/03/2015 21:15	110	112	85	307	3	100
11/03/2015 21:20	116	102	81	299	3	100
11/03/2015 21:25	104	111	83	298	3	100
11/03/2015 21:30	100	97	76	273	3	100
11/03/2015 21:35	96	101	83	280	3	100
11/03/2015 21:40	103	95	71	269	3	100
11/03/2015 21:45	96	90	73	259	3	100
11/03/2015 21:50	102	96	73	271	3	100
11/03/2015 21:55	75	89	66	230	3	100
11/03/2015 22:00	72	85	62	219	3	100
11/03/2015 22:05	88	83	69	240	3	100
11/03/2015 22:10	88	86	70	244	3	100
11/03/2015 22:15	116	107	77	300	3	100
11/03/2015 22:20	97	96	64	257	3	100
11/03/2015 22:25	68	85	51	204	3	100
11/03/2015 22:30	76	83	73	232	3	100
11/03/2015 22:35	77	82	52	211	3	100
11/03/2015 22:40	86	82	61	229	3	100
11/03/2015 22:45	78	70	61	209	3	100
11/03/2015 22:50	73	66	62	201	3	100
11/03/2015 22:55	52	58	40	150	3	100
11/03/2015 23:00	50	63	41	154	3	100
11/03/2015 23:05	54	66	46	166	3	100
11/03/2015 23:10	50	67	45	162	3	100
11/03/2015 23:15	47	62	39	148	3	100
11/03/2015 23:20	42	48	40	130	3	100
11/03/2015 23:25	44	54	41	139	3	100
11/03/2015 23:30	36	50	30	116	3	100
11/03/2015 23:35	42	61	47	150	3	100
11/03/2015 23:40	38	45	30	113	3	100
11/03/2015 23:45	42	55	33	130	3	100
11/03/2015 23:50	25	38	32	95	3	100
11/03/2015 23:55	32	35	27	94	3	100
11/04/2015 00:00	25	33	28	86	3	100
11/04/2015 00:05	32	29	28	89	3	100
11/04/2015 00:10	38	39	31	108	3	100
11/04/2015 00:15	36	34	35	105	3	100
11/04/2015 00:20	21	32	18	71	3	100
11/04/2015 00:25	22	26	18	66	3	100
11/04/2015 00:30	27	46	20	93	3	100
11/04/2015 00:35	30	30	25	85	3	100
11/04/2015 00:40	17	39	21	77	3	100
11/04/2015 00:45	21	30	22	73	3	100
11/04/2015 00:50	16	24	12	52	3	100
11/04/2015 00:55	19	32	17	68	3	100
11/04/2015 01:00	12	26	23	61	3	100
11/04/2015 01:05	16	18	29	63	3	100
11/04/2015 01:10	12	20	15	47	3	100
11/04/2015 01:15	14	15	18	47	3	100
11/04/2015 01:20	11	18	15	44	3	100
11/04/2015 01:25	9	23	19	51	3	100
11/04/2015 01:30	10	22	21	53	3	100
11/04/2015 01:35	9	24	25	58	3	100
11/04/2015 01:40	14	14	17	45	3	100
11/04/2015 01:45	12	23	19	54	3	100
11/04/2015 01:50	9	15	10	34	3	100
11/04/2015 01:55	8	17	14	39	3	100
11/04/2015 02:00	13	13	12	38	3	100
11/04/2015 02:05	14	14	12	40	3	100
11/04/2015 02:10	14	16	15	45	3	100
11/04/2015 02:15	16	20	15	51	3	100
